"BN_GRETIL
displayName","BN cat.
(key)",GRETIL Path,GRETIL fn,GRETIL link,GRETIL link text,filesize (KB),partial,extract,"alt.
vers.","niche 
doc",note,Work,Alternative Work Names,Author(s),Alternative Author Names,Work ID,Author ID,,,Inexact Matching Work Suggestions,Inexact Matching Author Suggestions,Corroborated Inexact Work ID,Corroborated Inexact Author ID,Corroborated Work ID,Corroborated Author ID,Exact Matching Work Suggestions,Exact Matching Author Suggestions
Saṃyuktāgama,K10,4_rellit/buddh,samyu_wu,samyu_wu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/samyu_wu.htm,27.7,,,,,,Saṃyuktāgama,,,,,—,90792,67,"[('Saṃyuktakaumudī', '90792', '67%'), ('Saṃketa', '110400', '63%'), ('Saṃhitāgrantha', '106952', '62%')]",,,,,,,
Ajitasenavyākaraṇa,K10,4_rellit/buddh,bsu006_u,bsu006_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu006_u.htm,39.7,,,,,,Ajitasenavyākaraṇa,,,,,—,42458,67,"[('Sārasvatavyākaraṇa', '42458', '67%'), ('Maitreyavyākaraṇasūtra', '88201', '65%'), ('Praśnavyākaraṇasūtra', '96093', '63%')]",,,,,,,
Ajitasenavyākaraṇa,K14,4_rellit/buddh,ajitsvyu,ajitsvyu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ajitsvyu.htm,40.5,,,,,,Ajitasenavyākaraṇa,,,,,—,42458,67,"[('Sārasvatavyākaraṇa', '42458', '67%'), ('Maitreyavyākaraṇasūtra', '88201', '65%'), ('Praśnavyākaraṇasūtra', '96093', '63%')]",,,,,,,
Sarvatathāgatādhiṣṭhānavyūha Sūtra,K10,4_rellit/buddh,bsu037_u,bsu037_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu037_u.htm,50.7,,,,,,Sarvatathāgatādhiṣṭhānavyūhasūtra,,,,,—,113525,67,"[('Sarvatathāgatadvādaśasahasra-pārājikāvinayasūtra', '113525', '67%'), ('Mahāghanavyūhasūtra', '88440', '65%'), ('Akṣobha(tathāgatasya)vyūhasūtra', '88056', '62%')]",,,,,,,
Suvarṇavarṇāvadāna,T08,4_rellit/buddh,suvrnavu,suvrnavu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/suvrnavu.htm,173.2,,,,,,Suvarṇavarṇāvadāna,,,,,—,113686,67,"[('Sumanāvadāna', '113686', '67%'), ('Bījapūrṇavarṇana', '104716', '65%'), ('Śārdūlakarṇāvadāna', '110404', '61%')]",,,,,,,
Viśvantarāvadāna,K14,4_rellit/buddh,visvantu,visvantu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/visvantu.htm,26.4,,,,,,Viśvantarāvadāna,,,,,—,108099,67,"[('Vasantarājaśākuna', '108099', '67%'), ('Divyāvadāna', '110408', '67%'), ('Vivāhavṛndāvana', '108046', '39%')]",,,,,,,
Bower Manuscript,XX,6_sastra/7_ayur,bowermsu,bowermsu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/7_ayur/bowermsu.htm,194,,,,,,Bower Manuscript,,,,...,—,88179,65,"[('""The Spitzer Manuscript""', '88179', '65%')]",,,,,,,
Agamasastra 2: Vaitathyaprakarana,GV05,1_veda/4_upa,agsas_2u,agsas_2u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/agsas_2u.htm,26.1,y,,,,,Āgamaśāstra 2: Vaitathyaprakaraṇa,,,,,—,97438,65,"[('Āgamaśāstravivaraṇa', '97438', '65%'), ('Dharmaratnaprakaraṇa', '89368', '60%')]",,,,,,,
Atharvaprayascittani,GV06,1_veda/5_vedang/2_paris,avpray_u,avpray_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/5_vedang/2_paris/avpray_u.htm,90.1,,,,,,Atharvaprāyaścittāni,,,,,—,95937,65,"[('Atharvasaṃhitā', '95937', '65%'), ('Atharvaṇopaniṣad', '95935', '61%')]",,,,,,,
Tārābhaṭṭārikānāmāṣṭottaraśatakastotra,K12,4_rellit/buddh,tarb108u,tarb108u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/tarb108u.htm,6.8,,,,,,Tārābhaṭṭārikānāmāṣṭottaraśatakastotra,,,,,—,112330,65,"[('Baṭukabhairavāṣṭottaraśatanāmastotra', '112330', '65%')]",,,,,,,
Pauskara-Samhita,GR14,4_rellit/vaisn,ps27-43u,ps27-43u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/ps27-43u.htm,466.2,,,,,,Pauṣkara-Saṃhitā,,,,,—,104520,65,"[('Laghucarakasaṃhitā', '104520', '65%'), ('Pārāśarasaṃhitā', '113834', '65%'), ('Parahitasaṃhitā', '110156', '65%')]",,,,,,,
Khasarpaṇasādhana,T02,4_rellit/buddh,khasrpsu,khasrpsu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/khasrpsu.htm,4.2,,,,,,Khasarpaṇasādhana,,,,,—,106740,65,"[('Parvadvayasādhana', '106740', '65%'), ('Tithigrahasādhana', '107902', '59%'), ('Pañcāṅgagrahasādhana', '108390', '49%')]",,,,,,,
Svalpākṣarā prajñāpāramitā,K12,4_rellit/buddh,bsu050_u,bsu050_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu050_u.htm,5.2,,,,,,Svalpākṣarā prajñāpāramitā,,,,,—,88568,65,"[('Sāhasraprajñāpāramitāsūtra', '88568', '65%'), ('Prajñāpāramitā', '113636', '65%'), ('Saptaśatikāprajñāpāramitāsūtra', '88370', '64%')]",,,,,,,
Karuṇāpuṇḍarīka sūtra,K10,4_rellit/buddh,bsu018_u,bsu018_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu018_u.htm,465.7,,,,,,Sarvajñatākāradhāraṇī,Karuṇāpuṇḍarīka(sūtra),,,,—,88383,65,"[('Sarvabālapāladhāraṇīsūtra', '88383', '65%'), ('Mantradhāraṇī', '113547', '65%'), ('Mantradhāraṇī', '113548', '65%'), ('Sarvānukramaṇī', '111827', '63%')]",,,,,,,
Sarvajñatākāradhāraṇī [Karuṇāpuṇḍarīka],K10,4_rellit/buddh,sjdh_u,sjdh_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sjdh_u.htm,18.1,,,,,,Sarvajñatākāradhāraṇī,Karuṇāpuṇḍarīka(sūtra),,,,—,88383,65,"[('Sarvabālapāladhāraṇīsūtra', '88383', '65%'), ('Mantradhāraṇī', '113547', '65%'), ('Mantradhāraṇī', '113548', '65%'), ('Sarvānukramaṇī', '111827', '63%')]",,,,,,,
Siva-Purana,GP12,3_purana,sivap7_u,sivap7_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/3_purana/sivap7_u.htm,639.7,y,,,,"weirdly, books 2–6 are missing",Śiva-Purāṇa 7,Vāyavīya-Saṃhitā,,,,—,110480,65,"[('Śivarahasya Purāṇa', '110480', '65%'), ('Purāṇas', '96098', '60%')]",,,,,,,
Vajravidāraṇā Dhāraṇī,K12,4_rellit/buddh,vajvidhu,vajvidhu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vajvidhu.htm,3,,,,,,Vajravidāraṇī-dhāraṇī,,,,,—,88375,65,"[('Vajramaṇḍadhāraṇīsūtra', '88375', '65%'), ('Vasudhārādhāraṇī', '113645', '65%'), ('Vajravārāhī Mantroddhāra', '113420', '62%')]",,,,,,,
Agamasastra 4: Alatasantiprakarana,GV05,1_veda/4_upa,agsas_4u,agsas_4u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/agsas_4u.htm,60.2,y,,,,,Āgamaśāstra 4: Alātaśāntiprakaraṇa,,,,,—,97438,64,"[('Āgamaśāstravivaraṇa', '97438', '64%'), ('Āgamikavastuvicārasāraprakaraṇa', '89408', '62%'), ('Sambodhasaptatikāprakaraṇa', '90387', '60%')]",,,,,,,
Vaikhaanasa Dharmasuutra 1–3,GSD37,6_sastra/4_dharma/sutra,vaikhd_u,vaikhd_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/sutra/vaikhd_u.htm,54.3,,,,,,Vaikhānasa Dharmasūtra 1–3,Vaikhānasa Smārtasūtra 8-10,,,,—,42520,64,"[('Āpastamba Dharmasūtra', '42520', '64%'), ('Gautama dharmasūtra', '42524', '62%'), ('Vaiṣṇavadharmaśāstra', '112585', '61%')]",,,,,,,
Tārāsragdharāstotra,T01,4_rellit/buddh,tarasdhu,tarasdhu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/tarasdhu.htm,10.5,,,,,,Tārāsragdharāstotra,,,,,—,114165,64,"[('Bhāratasārasaṃgrahastotra', '114165', '64%'), ('Aparādhakṣamāstotra', '112318', '63%'), ('Tārā Śatanāma Stotra', '113720', '62%')]",,,,,,,
Pururavas: Kadambarisvikaranasutramanjari,GS39,6_sastra/6_kama,purukadu,purukadu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/6_kama/purukadu.htm,20,,,,,,Kādambarīsvīkaraṇasūtramañjarī,,Purūravas,,,,95828,64,"[('Brahmaśrīvyākaraṇasūtra', '95828', '64%')]",,,,,,,
Bhramaharanāma Hevajrasādhana,T02,4_rellit/buddh,rabhramu,rabhramu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/rabhramu.htm,17.1,,,,,,Bhramaharanāmahevajrasādhana,,Ratnākaraśānti,,,,106178,64,"[('Grahaṇadvayasādhana', '106178', '64%')]","[('Ratnākara Śānti', '85363', '90%'), ('Ratnākara', '87689', '78%'), ('Ratnākara', '96684', '78%'), ('Ratnakīrti', '85386', '67%')]",,,,,,
Kaṭhinavastu,K01,4_rellit/buddh,vinv08_u,vinv08_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv08_u.htm,31.7,,,,,,Kaṭhinavastu,,,,...,—,95744,64,"[('Kaṇṭhīrava', '95744', '64%'), ('Kathāvatthu', '88021', '61%')]",,,,,,,
Mekhalā dhāraṇī,K12,4_rellit/buddh,mekhdh_u,mekhdh_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mekhdh_u.htm,6.7,,,,,,Mekhalā-dhāraṇī,,,,,—,113547,64,"[('Mantradhāraṇī', '113547', '64%'), ('Mantradhāraṇī', '113548', '64%'), ('Mallārisāraṇī', '107069', '64%'), ('Mālādhāraṇavāda', '92396', '60%')]",,,,,,,
Mrgendragama,GR13,4_rellit/saiva,mrgt1mpu,mrgt1mpu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/mrgt1mpu.htm,58.6,,,,,1. Vidyapada,Mṛgendrāgama,Mṛgendratantra: 1. Vidyāpāda,,,,—,89380,64,"[('Mṛgendravṛtti', '89380', '64%')]",,,,,,,
Mrgendragama,GR13,4_rellit/saiva,mrgt3mpu,mrgt3mpu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/mrgt3mpu.htm,17,,,,,"3. Caryapada, Pondi edition",Mṛgendrāgama,Mṛgendratantra: 3. Caryāpāda,,,,—,89380,64,"[('Mṛgendravṛtti', '89380', '64%')]",,,,,,,
Mrgendragama,GR13,4_rellit/saiva,mrgt4mpu,mrgt4mpu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/mrgt4mpu.htm,8,,y,,,4. Yogapada only,Mṛgendrāgama,Mṛgendratantra: 4. Yogapāda,,,,—,89380,64,"[('Mṛgendravṛtti', '89380', '64%')]",,,,,,,
Vamana-Purana,GP12,3_purana,vamp__u,vamp__u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/3_purana/vamp__u.htm,623.4,,,,,,Vāmana-Purāṇa,,,,,—,110297,64,"[('Nāradīya Purāṇa', '110297', '64%'), ('Varāhapurāṇa', '111298', '64%'), ('Skandapurāṇa', '41990', '64%')]",,,,,,,
Vamana-Purana,GP12,3_purana,vampsm_u,vampsm_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/3_purana/vampsm_u.htm,160.7,,,,,extracted Saromahatmya as separate work instead of false Adhy. 24,Vāmana-Purāṇa,,,,,—,110297,64,"[('Nāradīya Purāṇa', '110297', '64%'), ('Varāhapurāṇa', '111298', '64%'), ('Skandapurāṇa', '41990', '64%')]",,,,,,,
Poṣadhavastu,K01,4_rellit/buddh,vinv02_u,vinv02_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv02_u.htm,76.8,,,,,,Poṣadhavastu,,,,,—,113468,64,"[('Poṣadhāvadāna', '113468', '64%'), ('Paddhati', '88593', '60%')]",,,,,,,
Pravrajyāvastu,K01,4_rellit/buddh,vinv01_u,vinv01_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv01_u.htm,109.9,,,,,,Pravrajyāvastu,,,,,—,88147,64,"[('Pravaraṇasūtra', '88147', '64%'), ('Purarścaryārṇava', '111524', '60%'), ('Purarścaryārṇava', '111526', '60%')]",,,,,,,
Upasaṃpadājñapti,K01,4_rellit/buddh,upsmpjnu,upsmpjnu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/upsmpjnu.htm,38.1,,,,,,Upasaṃpadājñapti,,,,,—,104875,64,"[('Rasapaddhati', '104875', '64%'), ('Upanayanapaddhati', '111248', '61%'), ('Aṅgaprajñapti', '90989', '55%')]",,,,,,,
Varṣāvastu,K01,4_rellit/buddh,vinv04_u,vinv04_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv04_u.htm,42.2,,,,,,Varṣāvastu,,,,,—,92513,64,"[('Vairāgyāvatī', '92513', '64%'), ('Varāhasaṃhitā', '108085', '61%')]",,,,,,,
Abhisamayālaṅkāravṛttiḥ sphuṭārthā,T03,6_sastra/3_phil/buddh,bsa031_u,bsa031_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa031_u.htm,164.3,,,,,,Abhisamayālaṅkāravṛttiḥ sphuṭārthā,,,,,—,88540,63,"[('Abhisamayālaṃkāvārttika', '88540', '63%'), ('Abhisamayālaṃkāra', '88231', '63%')]",,,,,,,
Carmavastu,K01,4_rellit/buddh,vinv05_u,vinv05_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv05_u.htm,73.2,,,,,,Carmavastu,,,,,—,112386,63,"[('Haimavatī', '112386', '63%'), ('Carakasaṃhitā', '41458', '61%'), ('Bhairavastava', '89157', '61%')]",,,,,,,
Mañjuśrīnāmasaṃgīti,K12,4_rellit/buddh,manjn1pu,manjn1pu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/manjn1pu.htm,33,,,,,,Mañjuśrīnāmasaṃgīti,,,,,—,88479,63,"[('Mañjuśrīvihārasūtra', '88479', '63%')]",,,,,,,
Mañjuśrīnāmasaṃgīti,K12,4_rellit/buddh,manjnspu,manjnspu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/manjnspu.htm,22,,,,,,Mañjuśrīnāmasaṃgīti,,,,,—,88479,63,"[('Mañjuśrīvihārasūtra', '88479', '63%')]",,,,,,,
Ramodanta,GK19,5_poetry/2_kavya,ramodtpu,ramodtpu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ramodtpu.htm,28.8,,,,,,Rāmodanta,,,,,—,113984,63,"[('Sāmatantra', '113984', '63%'), ('Rāmavinoda', '41394', '63%'), ('Rāmavinoda', '107108', '63%'), ('Rāmacarita', '96331', '63%')]",,,,,,,
Śarīrārthagāthā,T06,6_sastra/3_phil/buddh,asycsaru,asycsaru,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/asycsaru.htm,12.5,,,,,,Śarīrārthagāthā,,,,,—,94913,63,"[('Śārīrakārthavārttika', '94913', '63%'), ('Śarīrāstaka', '89710', '62%'), ('Śarīrārthasaṃkṣepa', '93068', '61%')]",,,,,,,
Varahamihira: Tikanikayatra,GS41,6_sastra/8_jyot,tikaniku,tikaniku,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/8_jyot/tikaniku.htm,17,,,,,,Tikanikayātrā,,Varāhamihira,,,,112539,63,"[('Tantrā', '112539', '63%'), ('Saṅkṣepayātrā', '106986', '54%')]",,,,,,,"[('Varāhamihira', '108559')]"
Udānavarga,T07,4_rellit/buddh,udanav_u,udanav_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/udanav_u.htm,134.1,,,,,,Udānavarga,,,,,—,42068,63,"[('Udāharaṇa', '42068', '63%'), ('Aṣṭavarga', '105239', '63%'), ('Ādhānaprayoga', '41756', '61%')]",,,,,,,
Rupa Gosvami: Hamsaduta,GK19,5_poetry/2_kavya,ruphamdu,ruphamdu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ruphamdu.htm,30.6,,,,,,Haṃsadūta,,Rūpa Gosvāmī,,,,88118,63,"[('Vatsasūtra', '88118', '63%')]","[('Rūpa Gosvāmin', '85857', '88%'), ('Jīva Gosvāmin', '85910', '64%'), ('Gosvāmin', '87285', '60%')]",,,,,,
Buddhist Yoga Manual,T17,4_rellit/buddh,byogalbu,byogalbu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/byogalbu.htm,115.1,,,,,,Buddhist Yoga Manual,,,,,—,90621,62,"[('Buddhisāgara', '90621', '62%')]",,,,,,,
Patna Dharmapada,K14,4_rellit/buddh,dhppat_u,dhppat_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dhppat_u.htm,94.7,,,,,,Patna Dharmapada,,,,,—,88015,62,"[('Dharmaskandha', '88015', '62%'), ('Yatidharmaprakāśa', '92661', '61%'), ('Prabhākarapradīpa', '94336', '61%')]",,,,,,,
Garuda-Purana 2,GP12,3_purana,garup2_u,garup2_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/3_purana/garup2_u.htm,393.1,y,,,,,Garuḍa-Purāṇa 2,,,,,—,95988,62,"[('Gāruḍa Mahāpurāṇa', '95988', '62%')]",,,,,,,
Garuda-Purana 3,GP12,3_purana,garup3_u,garup3_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/3_purana/garup3_u.htm,303.8,y,,,,,Garuḍa-Purāṇa 3,,,,,—,95988,62,"[('Gāruḍa Mahāpurāṇa', '95988', '62%')]",,,,,,,
Harivamsa,GE07,2_epic/mbh/ext,hv_apppu,hv_apppu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/hv_apppu.htm,1806.9,y,,y,,"""Appendix I"", Peter Scharf heavily marked up",Harivaṃśa (appendix),,,,,—,112278,62,"[('Harivaṃśa', '112278', '62%')]",,,,,,,
Jnanamrtasara-Samhita,GR14,4_rellit/vaisn,jnass01u,jnass01u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/jnass01u.htm,137.8,,,,,,Jñānāmṛtasāra-Saṃhitā,Nārada-Pañcarātra,,,,—,90039,62,"[('Jinasaṃhitā', '90039', '62%'), ('Jñānāmṛta', '89578', '60%'), ('Jñānāmṛta', '94788', '60%'), ('Jñānāmṛta', '95661', '60%'), ('Jñānasāra', '92493', '60%'), ('Jñānasāra', '89217', '60%'), ('Jñānasāra', '89531', '60%'), ('Jñānasāra', '92138', '60%')]",,,,,,,
Mahāśītavatī vidyārājñī,T02,4_rellit/buddh,msitvatu,msitvatu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/msitvatu.htm,6.5,,,,,,Mahāśītavatī vidyārājñī,,,,,—,113830,62,"[('Mahāpratyaṅgirāmahāvidyārājñī', '113830', '62%')]",,,,,,,
Mahāsāhasrapramardanī,K12,4_rellit/buddh,mspram_u,mspram_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mspram_u.htm,75.5,,,,,,Mahāsāhasrapramardanī,,,,,—,95745,62,"[('Mahāvākyaprakaraṇa', '95745', '62%'), ('Mahābhāratamañjarī', '41914', '62%')]",,,,,,,
Sucaritamisra: Mimamsaslokavarttikakasika,GSP28,6_sastra/3_phil/mimamsa,mimsvtku,mimsvtku,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/mimsvtku.htm,1299.2,,,,,,Mīmāṃsāślokavārttikakāśikā,,Sucaritamiśra,,,,94966,62,"[('Mīmāṃsāpraveśikā', '94966', '62%'), ('Ślokavārttika', '88597', '62%'), ('Ślokavārttikavyākhyāna', '41746', '58%')]","[('Sucarita Miśra', '85423', '89%'), ('Mitramiśra', '40658', '70%'), ('Hariyaśomiśra', '86339', '69%')]",,,,,,
Pudgalavastu,K01,4_rellit/buddh,vinv12_u,vinv12_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv12_u.htm,41.3,,,,,,Pudgalavastu,,,,,—,88018,62,"[('Puggalapaññati', '88018', '62%'), ('Pudgalaṣaṭtriṃśikā', '89326', '60%')]",,,,,,,
Dhvajāgrakeyurā dhāraṇī,K12,4_rellit/buddh,dhvajkdu,dhvajkdu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dhvajkdu.htm,4.1,,,,,,Dhvajāgrakeyurā-dhāraṇī,,,,,—,88275,62,"[('Ratnaketudhāraṇī', '88275', '62%')]",,,,,,,
Dhvajāgrakeyurā dhāraṇī,K12,4_rellit/buddh,dhvajkeu,dhvajkeu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dhvajkeu.htm,1.7,,,,,,Dhvajāgrakeyurā-dhāraṇī,,,,,—,88275,62,"[('Ratnaketudhāraṇī', '88275', '62%')]",,,,,,,
Devigita,GP12,3_purana,dbhp_dgu,dbhp_dgu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/3_purana/dbhp_dgu.htm,72.4,,,,,,Devīgītā,Devībhāgavata-Purāṇa,,,,—,103293,62,"[('Śivagītā', '103293', '62%'), ('Devīpūjā', '112144', '62%')]",,,,,,,
Tantrākhyāyika 1,GK21,5_poetry/4_narr,ttrkhy1u,ttrkhy1u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/4_narr/ttrkhy1u.htm,39.2,y,,,,relation to Pañcatantra unclear,Tantrākhyāyika 1,,,,,—,89174,62,"[('Tantrāloka', '89174', '62%'), ('Tantravārttika', '88598', '60%')]",,,,,,,
Tantrākhyāyika 2,GK21,5_poetry/4_narr,ttrkhy2u,ttrkhy2u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/4_narr/ttrkhy2u.htm,28.2,y,,,,,Tantrākhyāyika 2,,,,,—,89174,62,"[('Tantrāloka', '89174', '62%'), ('Tantravārttika', '88598', '60%')]",,,,,,,
Mahendravarman I: Mattavilasaprahasana,GK20,5_poetry/3_drama,mmatvipu,mmatvipu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/3_drama/mmatvipu.htm,38.3,,,,,,Mattavilāsaprahasana,,Mahendravarman I,,,,96156,62,"[('Tattvasaṃgrahakhaṇḍana', '96156', '62%'), ('Navatattvaprakarana', '93387', '62%'), ('Śaktivādarahasya', '96112', '50%')]","[('Ānandavarman', '40486', '71%'), ('Śarvavarman', '109625', '67%'), ('Mahendra', '40820', '67%')]",,,,,,
Mahādaṇḍadhāraṇīśītavatī,K12,4_rellit/buddh,madadh_u,madadh_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/madadh_u.htm,5.8,,,,,,Mahādaṇḍadhāraṇīśītavatī,,,,,—,88473,61,"[('Mahādharmolkādhāraṇīsūtra', '88473', '61%'), ('Vajramaṇḍadhāraṇīsūtra', '88375', '61%')]",,,,,,,
Pāṃśupradāna avadāna,K14,4_rellit/buddh,pamsuavu,pamsuavu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pamsuavu.htm,11.2,,,,,,Pāṃśupradāna-avadāna,,,,,—,113468,61,"[('Poṣadhāvadāna', '113468', '61%')]",,,,,,,
Cīvaravastu,K01,4_rellit/buddh,vinv07_u,vinv07_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv07_u.htm,215.5,,,,,,Cīvaravastu,,,,,—,99379,61,"[('Śrīvīrastuti', '99379', '61%')]",,,,,,,
Abhisamācārikadharma,K01,4_rellit/buddh,abhisdhu,abhisdhu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/abhisdhu.htm,299.9,,,,,,Abhisamācārikadharma,,,,,—,88540,60,"[('Abhisamayālaṃkāvārttika', '88540', '60%')]",,,,,,,
Śrīmahādevīvyākaraṇa [Dvādaśadaṇḍakanāmāṣṭaśatavimalīkaraṇā],K12,4_rellit/buddh,bsu007_u,bsu007_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu007_u.htm,10,,,,,,Śrīmahādevīvyākaraṇa,"Śrīmahādevīvyākaraṇasūtra, Dvādaśadaṇḍakanāmāṣṭaśatavimalīkaraṇā",,,,—,95828,60,"[('Brahmaśrīvyākaraṇasūtra', '95828', '60%')]",,,,,,,
Gaṇapatihṛdaya,K12,4_rellit/buddh,ganphrdu,ganphrdu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ganphrdu.htm,2.5,,,,,,Gaṇapatihṛdaya-Dhāraṇī,,,,,—,112300,60,"[('Gaṇapatipañcaratna', '112300', '60%')]",,,,,,,
Saṃghāṭa Sūtra,K10,4_rellit/buddh,bsu045_u,bsu045_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu045_u.htm,168.9,,,,,,Saṃghāṭa Sūtra,,,,,—,88062,60,"[('Saptasthānasūtra', '88062', '60%')]",,,,,,,
Mṛtyuvañcanasitatārāsādhana,T02,4_rellit/buddh,mrtvstsu,mrtvstsu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mrtvstsu.htm,1.9,,,,,,Mṛtyuvañcanasitatārāsādhana,,,,,—,95664,58,"[('Mṛtyuvañcanopadeśa', '95664', '58%'), ('Mṛtyuñjayastotra', '111022', '47%'), ('Mṛtyuñjayastotra', '112202', '47%')]",,,,,,,
Śayanāsanavastu,K01,4_rellit/buddh,vinv15_u,vinv15_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv15_u.htm,114.9,,,,,,Śayanāsanavastu,,,,,—,90193,53,"[('Rahasyanavanīta', '90193', '53%')]",,,,,,,
Ahorātravratacaityasevānuśaṃsāvadāna,K10,4_rellit/buddh,ahovcs_u,ahovcs_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ahovcs_u.htm,50.3,,,,,,Ahorātravratacaityasevānuśaṃsāvadāna,,,,,—,,,,,,,,,,
Angirasasmrti,GSD36,6_sastra/4_dharma/smrti,angirspu,angirspu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/angirspu.htm,169.1,,,,,,Āṅgirasasmṛti,,,,,—,,,,,,,,,,
